data_dir,geodatabase,layer,table,tbl_exists,loaded,has_geom
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpermWhale_Summer,gdb_CetaceanSightingLocations_SpermWhale_Summer,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpermWhale_Winter,gdb_CetaceanSightingLocations_SpermWhale_Winter,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_ShortfinnedPilotWhale_Summer,gdb_CetaceanSightingLocations_ShortfinnedPilotWhale_Summer,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_ShortfinnedPilotWhale_Winter,gdb_CetaceanSightingLocations_ShortfinnedPilotWhale_Winter,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_CriticalHabitats_Marine,gdb_HawaiianMonkSeal_CriticalHabitats_Marine,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_CriticalHabitats_Terrestrial,gdb_HawaiianMonkSeal_CriticalHabitats_Terrestrial,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_Presences,gdb_HawaiianMonkSeal_Presences,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Humpback Whale - Predicted Relative Abundance Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_DensityTelemetryDetections,gdb_HawaiianMonkSeal_DensityTelemetryDetections,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,ReefFishCommunities_Compiled_Survey_Records,gdb_ReefFishCommunities_Compiled_Survey_Records,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Bottom_Fish_Restricted_Fishing_Areas,gdb_BottomFishCommunities_Ancillary_Bottom_Fish_Restricte_2,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Fish_Aggregating_Devices,gdb_BottomFishCommunities_Ancillary_Fish_Aggregating_Devices,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Marine_Life_Conservation_Districts_Fishery_Management_Areas,gdb_BottomFishCommunities_Ancillary_Marine_Life_Conservat_4,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_Fishery_Reporting_Areas,gdb_BottomFishCommunities_CompiledDARFisheryRecords_Fishe_5,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Hard_Substrate_BotCam_Sites_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__6,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Soft_Substrate_BotCam_Sites_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__7,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_DeepSeaHandLine_Data_by_Month,gdb_BottomFishCommunities_CompiledDARFisheryRecords_DeepS_8,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Hard_Substrate_Deep7_Summary_Data_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__9,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Soft_Substrate_Deep7_Summary_Data_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations_10,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,ReefFishCommunities_Ancillary_Coral_Reef_Ecosystem_Essential_Fish_Habitat,gdb_ReefFishCommunities_Ancillary_Coral_Reef_Ecosystem_E_11,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Bottom_Fish_Essential_Fish_Habitat,gdb_BottomFishCommunities_Ancillary_Bottom_Fish_Essentia_12,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Predicted Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_Deep7_Catch_Summary,gdb_BottomFishCommunities_CompiledDARFisheryRecords_Deep_13,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,ReefFishCommunities_Compiled_Survey_Records,gdb_ReefFishCommunities_Compiled_Survey_Records,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Bottom_Fish_Restricted_Fishing_Areas,gdb_BottomFishCommunities_Ancillary_Bottom_Fish_Restricte_2,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Fish_Aggregating_Devices,gdb_BottomFishCommunities_Ancillary_Fish_Aggregating_Devices,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Marine_Life_Conservation_Districts_Fishery_Management_Areas,gdb_BottomFishCommunities_Ancillary_Marine_Life_Conservat_4,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_Fishery_Reporting_Areas,gdb_BottomFishCommunities_CompiledDARFisheryRecords_Fishe_5,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Hard_Substrate_BotCam_Sites_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__6,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Soft_Substrate_BotCam_Sites_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__7,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_DeepSeaHandLine_Data_by_Month,gdb_BottomFishCommunities_CompiledDARFisheryRecords_DeepS_8,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Hard_Substrate_Deep7_Summary_Data_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__9,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Soft_Substrate_Deep7_Summary_Data_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations_10,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,ReefFishCommunities_Ancillary_Coral_Reef_Ecosystem_Essential_Fish_Habitat,gdb_ReefFishCommunities_Ancillary_Coral_Reef_Ecosystem_E_11,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Bottom_Fish_Essential_Fish_Habitat,gdb_BottomFishCommunities_Ancillary_Bottom_Fish_Essentia_12,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Reef Fish - Total Biomass/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_Deep7_Catch_Summary,gdb_BottomFishCommunities_CompiledDARFisheryRecords_Deep_13,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_ShelfEdge_200mIsobath,gdb_Distance_ShelfEdge_200mIsobath,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_Shoreline,gdb_Distance_Shoreline,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,SeafloorSurveys_DigitalDepthData_1900to2009,gdb_SeafloorSurveys_DigitalDepthData_1900to2009,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_Seamounts_100to4500mDeep,gdb_Distance_Seamounts_100to4500mDeep,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_Seamounts_100to2750mDeep,gdb_Distance_Seamounts_100to2750mDeep,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,SeafloorSurveys_ShipTracklines_MultibeamSoNARs_1984to2014,gdb_SeafloorSurveys_ShipTracklines_MultibeamSoNARs_1984to2014,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Summer/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,SeafloorSurveys_ShipTracklines_SinglebeamSoNAR_1956to2009,gdb_SeafloorSurveys_ShipTracklines_SinglebeamSoNAR_1956to2009,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_ShelfEdge_200mIsobath,gdb_Distance_ShelfEdge_200mIsobath,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_Shoreline,gdb_Distance_Shoreline,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,SeafloorSurveys_DigitalDepthData_1900to2009,gdb_SeafloorSurveys_DigitalDepthData_1900to2009,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_Seamounts_100to4500mDeep,gdb_Distance_Seamounts_100to4500mDeep,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,Distance_Seamounts_100to2750mDeep,gdb_Distance_Seamounts_100to2750mDeep,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir,/share/data/marinecadastre.gov/Hawaii Speed of Surface Currents Winter/GIS-Data_FileGeodatabase_Chapter-2_Environmental-Setting_dir/MHI-Biogeographic-Assessment_Chapter-2_Environmental-Setting_Public.gdb,SeafloorSurveys_ShipTracklines_MultibeamSoNARs_1984to2014,gdb_SeafloorSurveys_ShipTracklines_MultibeamSoNARs_1984to2014,TRUE,FALSE,TRUE
